t	x	F(x)	F_approx	Error
16.06	4.847999999999999	-0.12499323050739587	-0.12499323095902422	4.5162834583223344e-10
16.07	4.856000000000002	-0.12499963779287876	-0.12499963832298774	5.30108984486688e-10
16.080000000000002	4.8640000000000025	-0.12499804514420934	-0.12499804575424292	6.1003357920697e-10
16.09	4.872	-0.1249884526633166	-0.12498845335478401	6.914674111069274e-10
16.1	4.880000000000003	-0.12497086096411604	-0.12497086173833148	7.742154417567093e-10
16.11	4.888	-0.12494527117247042	-0.12494527203091163	8.584412070078429e-10
16.12	4.896000000000001	-0.12491168492611764	-0.12491168586994612	9.438284875873393e-10
16.13	4.904	-0.12487010437456603	-0.12487010540503994	1.0304739145317043e-09
16.14	4.912000000000001	-0.12482053217895668	-0.1248205332972378	1.1182811204824006e-09
16.15	4.92	-0.12476297151189321	-0.12476297271906163	1.2071684207803912e-09
16.16	4.928000000000001	-0.12469742605723862	-0.12469742735437327	1.2971346496915004e-09
16.17	4.936000000000002	-0.12462390000987968	-0.12462390139777542	1.38789574277709e-09
16.18	4.944000000000001	-0.1245423980754583	-0.12454239955512958	1.4796712743958551e-09
16.19	4.952000000000002	-0.12445292547007047	-0.12445292704228621	1.5722157326036879e-09
16.2	4.960000000000001	-0.12435548791993242	-0.12435548958537522	1.6654427975604236e-09
16.21	4.968000000000002	-0.12425009166101406	-0.12425009342036016	1.7593460993614585e-09
16.22	4.975999999999999	-0.12413674343864003	-0.12413674529247185	1.853831810283424e-09
16.23	4.984000000000002	-0.12401545050705778	-0.12401545245580067	1.9487428892794867e-09
16.240000000000002	4.992000000000003	-0.12388622062897363	-0.12388622267301795	2.0440443226910077e-09
16.25	5.0	-0.12374906207505568	-0.12374906421460616	2.1395504812282695e-09
16.26	5.008000000000003	-0.12360398362340443	-0.12360398585864123	2.2352368012068524e-09
16.27	5.016	-0.12345099455899144	-0.12345099689000189	2.331010440226322e-09
16.28	5.024000000000001	-0.12329010467306446	-0.12329010709977581	2.426711345759891e-09
16.29	5.032	-0.12312132426252138	-0.1231213267849002	2.522378819702631e-09
16.3	5.040000000000001	-0.12294466412925079	-0.1229446667469302	2.6176794204468834e-09
16.31	5.048	-0.12276013557944097	-0.12276013829209631	2.7126553364675843e-09
16.32	5.056000000000001	-0.12256775042285607	-0.12256775323002417	2.807168095197987e-09
16.330000000000002	5.064000000000002	-0.12236752097208048	-0.12236752387304474	2.9009642604771457e-09
16.34	5.072000000000001	-0.12215946004173073	-0.12215946303584181	2.9941110840647767e-09
16.35	5.080000000000002	-0.12194358094763529	-0.12194358403406882	3.086433539301048e-09
16.36	5.088000000000001	-0.12171989750598255	-0.12171990068377476	3.177792209929642e-09
16.37	5.096000000000002	-0.12148842403243636	-0.12148842730040584	3.2679694783599444e-09
16.38	5.103999999999999	-0.12124917534122016	-0.12124917869809053	3.356870365012199e-09
16.39	5.112000000000002	-0.12100216674416825	-0.12100217018867379	3.4445055419052295e-09
16.4	5.119999999999999	-0.12074741404974687	-0.12074741758033218	3.530585310218548e-09
16.41	5.128	-0.12048493356204122	-0.1204849371769907	3.614949478647489e-09
16.42	5.136000000000003	-0.12021474207971299	-0.12021474577721916	3.6975061762367645e-09
16.43	5.144	-0.11993685689492503	-0.11993686067311166	3.778186624669999e-09
16.44	5.152000000000001	-0.11965129579223403	-0.11965129964883699	3.856602953655752e-09
16.45	5.16	-0.1193580770474533	-0.1193580809803875	3.9329342005345325e-09
16.46	5.168000000000001	-0.11905721942648226	-0.11905722343333743	4.006855167104639e-09
16.47	5.176	-0.1187487421841061	-0.11874874626229404	4.0781879401263765e-09
16.48	5.184000000000001	-0.1184326650627629	-0.11843266920957765	4.146814752692407e-09
16.490000000000002	5.192000000000002	-0.11810900829128061	-0.11810901250373855	4.212457938024272e-09
16.5	5.200000000000001	-0.11777779258358223	-0.11777779685878502	4.275202789005839e-09
16.51	5.208000000000002	-0.11743903913735981	-0.11743904347205514	4.3346953249034925e-09
16.52	5.216000000000001	-0.11709276963271845	-0.11709277402353356	4.390815114274638e-09
16.53	5.224000000000002	-0.11673900623078809	-0.11673901067425396	4.4434658730274634e-09
16.54	5.231999999999999	-0.11637777157230596	-0.11637777606474614	4.492440183745394e-09
16.55	5.240000000000002	-0.11600908877616649	-0.11600909331365512	4.537488634825948e-09
16.56	5.247999999999999	-0.11563298143794327	-0.11563298601648922	4.578545945155277e-09
16.57	5.256	-0.11524947362837716	-0.1152494782438411	4.615463941592957e-09
16.580000000000002	5.264000000000003	-0.11485858989183716	-0.11485859453977139	4.647934231938322e-09
16.59	5.272	-0.11446035524474932	-0.11446035992068275	4.675933432118917e-09
16.6	5.280000000000001	-0.1140547951739947	-0.11405479987323978	4.699245090278303e-09
16.61	5.288	-0.11364193563527963	-0.11364194035295258	4.7176729467413026e-09
16.62	5.296000000000001	-0.11322180305147353	-0.11322180778254409	4.731070563090967e-09
16.63	5.304	-0.1127944243109185	-0.11279442905023894	4.739320436097927e-09
16.64	5.312000000000001	-0.11235982676570791	-0.11235983150787354	4.742165632398709e-09
16.65	5.32	-0.11191803822993648	-0.11191804296942025	4.739483763782637e-09
16.66	5.328000000000001	-0.11146908697791952	-0.1114690917089702	4.731050676221038e-09
16.67	5.336000000000002	-0.11101300174238399	-0.11101300645911456	4.716730575560213e-09
16.68	5.344000000000001	-0.11054981171262941	-0.1105498164090654	4.696435990103609e-09
16.69	5.352000000000002	-0.11007954653265938	-0.1100795512026923	4.670032929809942e-09
16.7	5.359999999999999	-0.10960223629928521	-0.10960224093642656	4.6371413514600945e-09
16.71	5.368000000000002	-0.10911791156019837	-0.10911791615795	4.597751623869328e-09
16.72	5.3759999999999994	-0.10862660331201751	-0.10862660786359177	4.551574256383972e-09
16.73	5.384	-0.10812834299830228	-0.10812834749701673	4.498714456513397e-09
16.740000000000002	5.392000000000003	-0.10762316250754275	-0.10762316694640353	4.438860778943621e-09
16.75	5.4	-0.10711109417111839	-0.10711109854296913	4.371850742534988e-09
16.76	5.408000000000001	-0.10659217076122735	-0.10659217505875158	4.297524239249562e-09
16.77	5.416	-0.10606642548879108	-0.10606642970458445	4.215793367179366e-09
16.78	5.424000000000001	-0.10553389200132735	-0.10553389612787414	4.126546798710606e-09
16.79	5.432	-0.10499460438079782	-0.10499460841034892	4.029551109452356e-09
16.8	5.440000000000001	-0.10444859714142586	-0.10444860106618921	3.92476334765135e-09
16.81	5.448	-0.1038959052274887	-0.10389590903948244	3.811993734559316e-09
16.82	5.456000000000001	-0.1033365640110799	-0.10333656770221357	3.6911336626088698e-09
16.830000000000002	5.464000000000002	-0.10277060928984655	-0.10277061285184996	3.5620034144479007e-09
16.84	5.472000000000001	-0.10219807728469772	-0.10219808070942933	3.4247316094138114e-09
16.85	5.480000000000002	-0.10161900463748609	-0.10161900791644758	3.2789614912154263e-09
16.86	5.4879999999999995	-0.10103342840866379	-0.1010334315334126	3.1247488069263696e-09
16.87	5.496000000000002	-0.10044138607490895	-0.10044138903673172	2.961822773150935e-09
16.88	5.504	-0.09984291552672964	-0.09984291831704471	2.790315076217631e-09
16.89	5.5120000000000005	-0.09923805506603597	-0.09923805767602847	2.609992499902347e-09
16.9	5.52	-0.09862684340369142	-0.09862684582448092	2.4207894994132673e-09
16.91	5.5280000000000005	-0.09800931965703345	-0.09800932187973231	2.2226988583007312e-09
16.92	5.536000000000001	-0.0973855233473712	-0.09738552536295075	2.015579550485036e-09
16.93	5.5440000000000005	-0.0967554943974557	-0.09675549619706081	1.7996051038249306e-09
16.94	5.552000000000001	-0.09611927312892445	-0.0961192747034516	1.5745271475520184e-09
16.95	5.5600000000000005	-0.09547690025972172	-0.09547690160008614	1.34036441667984e-09
16.96	5.568000000000001	-0.09482841690149162	-0.09482841799852293	1.097031313013197e-09
16.97	5.5760000000000005	-0.09417386455694798	-0.09417386540156619	8.446182087062937e-10
16.98	5.584000000000001	-0.09351328511721715	-0.09351328570018799	5.829708382698584e-10
16.990000000000002	5.592000000000002	-0.09284672085915797	-0.09284672117151825	3.1236027653314125e-10
17.0	5.600000000000001	-0.09217421444265557	-0.09217421447526393	3.260836045626547e-11
17.01	5.608000000000002	-0.09149580890789075	-0.0914958086517149	2.561758444263873e-10
17.02	5.616	-0.09081154767258662	-0.09081154711855424	5.540323755326426e-10
17.03	5.624000000000002	-0.09012147452922795	-0.0901214736683747	8.608532497955679e-10
17.04	5.632	-0.08942563364226123	-0.08942563246565463	1.1766066038143563e-09
17.05	5.640000000000001	-0.08872406954526502	-0.08872406804414107	1.5011239473672333e-09
17.06	5.648	-0.08801682713810247	-0.08801682530370353	1.8343989383051706e-09
17.07	5.656000000000001	-0.08730395168404594	-0.08730394950771303	2.1763329055568548e-09
17.080000000000002	5.6640000000000015	-0.08658548880688131	-0.08658548628018646	2.5266948533442246e-09
17.09	5.672000000000001	-0.08586148448798767	-0.08586148160253254	2.885455124834735e-09
17.1	5.6800000000000015	-0.08513198506339394	-0.08513198181070028	3.2526936560861586e-09
17.11	5.688000000000001	-0.08439703722081464	-0.08439703359304238	3.6277722631483655e-09
17.12	5.6960000000000015	-0.08365668799666051	-0.0836566839858156	4.010844906199296e-09
17.13	5.704000000000001	-0.08291098477302951	-0.0829109803713907	4.4016388034417986e-09
17.14	5.7120000000000015	-0.0821599752746731	-0.08215997047463433	4.800038769237069e-09
17.150000000000002	5.720000000000002	-0.08140370756594298	-0.0814037023602954	5.205647579664685e-09
17.16	5.7280000000000015	-0.08064223004771455	-0.08064222442941713	5.6182974245144734e-09
17.17	5.736000000000002	-0.07987559145428873	-0.0798755854164888	6.037799926694731e-09
17.18	5.744	-0.0791038408502743	-0.07910383438647303	6.4638012720052984e-09
17.19	5.7520000000000024	-0.07832702762744567	-0.07832702073145888	6.89598679548542e-09
17.2	5.76	-0.07754520150158498	-0.07754519416736474	7.334220231136612e-09
17.21	5.768000000000001	-0.07675841250929653	-0.0767584047311926	7.778103938704817e-09
17.22	5.776	-0.07596671100480781	-0.07596670277769813	8.227109687952705e-09
17.23	5.784000000000001	-0.07517014765674454	-0.0751701389756561	8.681088445317009e-09
17.240000000000002	5.792000000000002	-0.07436877344488924	-0.07436876430520083	9.1396884088768e-09
17.25	5.800000000000001	-0.07356263965691814	-0.07356263005440272	9.602515421702762e-09
17.26	5.808000000000002	-0.07275179788511815	-0.07275178781616842	1.0068949729546972e-08
17.27	5.816000000000001	-0.07193630002308625	-0.07193628948445223	1.0538634021006743e-08
17.28	5.824000000000002	-0.0711161982624069	-0.07111618725126642	1.1011140471639536e-08
17.29	5.832000000000001	-0.07029154508931319	-0.07029153360314819	1.1486165005236693e-08
17.3	5.840000000000002	-0.0694623932813264	-0.0694623813181936	1.1963132803827214e-08
17.31	5.847999999999999	-0.06862879590387976	-0.06862878346267885	1.2441200902824079e-08
17.32	5.856000000000002	-0.06779080630691994	-0.067790793386737	1.2920182937414815e-08
17.330000000000002	5.8640000000000025	-0.06694847812149589	-0.06694846472214404	1.339935185029617e-08
17.34	5.872	-0.06610186525632414	-0.06610185137791998	1.3878404162004365e-08
17.35	5.880000000000003	-0.06525102189433814	-0.06525100753799712	1.4356341018761931e-08
17.36	5.888	-0.06439600248922377	-0.06439598765627653	1.483294723159112e-08
17.37	5.896000000000001	-0.06353686176193016	-0.06353684645466544	1.5307264719655045e-08
17.38	5.904	-0.06267365469717118	-0.06267363891831562	1.577885555548164e-08
17.39	5.912000000000001	-0.06180643653990396	-0.061806420293175894	1.6246728067048632e-08
17.400000000000002	5.920000000000002	-0.06093526279179473	-0.06093524608114712	1.6710647608719764e-08
17.41	5.928000000000001	-0.06006018920766621	-0.060060172038183264	1.716948294649967e-08
17.42	5.936000000000002	-0.05918127179192871	-0.05918125416921988	1.76227088338754e-08
17.43	5.944000000000001	-0.05829856679499722	-0.058298548725559424	1.8069437793255538e-08
17.44	5.952000000000002	-0.057412130709689854	-0.05741211220083028	1.850885957693782e-08
17.45	5.960000000000001	-0.056522020267613896	-0.056522001327207354	1.894040654176754e-08
17.46	5.968000000000002	-0.055628292435533425	-0.05562827307242431	1.936310911609951e-08
17.47	5.975999999999999	-0.05473100441172522	-0.05473098463586358	1.9775861642701287e-08
17.48	5.984000000000002	-0.05383021362231555	-0.053830193443939134	2.0178376414214938e-08
17.490000000000002	5.992000000000003	-0.05292597771760826	-0.05292595714840612	2.0569202133224884e-08
17.5	6.0	-0.0520183545683928	-0.05201833362073329	2.094765950977351e-08
17.51	6.008000000000003	-0.05110740226223992	-0.05110738094956573	2.1312674187978775e-08
17.52	6.016	-0.05019317909978749	-0.05019315743622944	2.166355805161002e-08
17.53	6.024000000000001	-0.04927574359100483	-0.04927572159181224	2.19991925926033e-08
17.54	6.032	-0.04835515445145197	-0.04835513213279352	2.231865844914971e-08
17.55	6.040000000000001	-0.04743147059851921	-0.04743144797780522	2.2620713989451868e-08
17.56	6.048	-0.04650475114765825	-0.046504728243090425	2.2904567825721145e-08
17.57	6.056000000000001	-0.04557505540859723	-0.04557503223944489	2.3169152339741483e-08
17.580000000000002	6.064000000000002	-0.0446424428815463	-0.044642419468126686	2.341341961281662e-08
17.59	6.072000000000001	-0.043706973253389084	-0.04370694961708087	2.3636308216223867e-08
17.6	6.080000000000002	-0.042768706393862065	-0.04276868255724927	2.383661279470317e-08
17.61	6.088000000000001	-0.041827702351724394	-0.04182767833847341	2.4013250984888934e-08
17.62	6.096000000000002	-0.040884021350913166	-0.0408839971858484	2.416506476865532e-08
17.63	6.103999999999999	-0.03993772378669094	-0.03993769949555192	2.42911390238576e-08
17.64	6.112000000000002	-0.03898887022177779	-0.03898884583165783	2.4390119965356227e-08
17.650000000000002	6.120000000000003	-0.03803752138247883	-0.03803749692164533	2.4460833504547086e-08
17.66	6.128	-0.03708373815479526	-0.037083713652442764	2.450235249418231e-08
17.67	6.136000000000003	-0.036127581580527035	-0.03612755706741688	2.4513110152835083e-08
17.68	6.144	-0.035169112853369815	-0.0351690883610278	2.4492342015625113e-08
17.69	6.152000000000001	-0.03420839331499392	-0.034208368876391525	2.4438602398701992e-08
17.7	6.16	-0.03324548445112252	-0.033245460100717154	2.4350405365691774e-08
17.71	6.168000000000001	-0.0322804478875938	-0.032280423660384874	2.422720892653052e-08
17.72	6.176	-0.031313345386418855	-0.03131332131909135	2.406732750592777e-08
17.73	6.184000000000001	-0.030344238841827235	-0.030344214972308974	2.3869518261249167e-08
17.740000000000002	6.192000000000002	-0.029373190276307214	-0.029373166643677822	2.363262939161781e-08
17.75	6.200000000000001	-0.028400261836635753	-0.028400238480805938	2.3355829815302487e-08
17.76	6.208000000000002	-0.027425515789900465	-0.027425492752680268	2.303722019744714e-08
17.77	6.216000000000001	-0.026449014519516062	-0.026448991843506867	2.2676009195365943e-08
17.78	6.224000000000002	-0.025470820521230106	-0.025470798250333607	2.227089649850522e-08
17.79	6.231999999999999	-0.024490996399125248	-0.024490974578430805	2.1820694442314936e-08
17.8	6.240000000000002	-0.02350960486160977	-0.023509583537772886	2.1323836883746505e-08
17.81	6.247999999999999	-0.022526708717408393	-0.022526687937784423	2.0779623969430228e-08
17.82	6.256	-0.02154237087153777	-0.021542350684793987	2.0186743783512373e-08
17.830000000000002	6.264000000000003	-0.02055665432128426	-0.02055663477743772	1.954384654112573e-08
17.84	6.272	-0.019569622152171503	-0.019569603302298726	1.8849872777254584e-08
17.85	6.280000000000001	-0.018581337533920318	-0.018581319430422787	1.810349753092466e-08
17.86	6.288	-0.017591863716409598	-0.017591846412709437	1.730370016023164e-08
17.87	6.296000000000001	-0.016601264025625485	-0.016601247576018444	1.644960704108578e-08
17.88	6.304	-0.015609601859610505	-0.015609586319671985	1.5539938520020558e-08
17.89	6.312000000000001	-0.014616940684404355	-0.014616926110883078	1.4573521276914359e-08
17.900000000000002	6.320000000000002	-0.013623344029983641	-0.013623330480687422	1.354929621971701e-08
17.91	6.328000000000001	-0.012628875486195321	-0.012628863019787892	1.2466407428926574e-08
17.92	6.336000000000002	-0.01163359869868631	-0.011633587374814526	1.1323871784707507e-08
17.93	6.344000000000001	-0.010637577364831731	-0.01063756724411529	1.0120716441991418e-08
17.94	6.352000000000002	-0.009640875229656534	-0.009640866373716242	8.85594029186032e-09
17.95	6.359999999999999	-0.008643556081757826	-0.008643548553036229	7.528721597538368e-09
17.96	6.368000000000002	-0.00764568374921955	-0.007645677611021435	6.138198114721827e-09
17.97	6.3759999999999994	-0.006647322095531708	-0.006647317411818779	4.683712928783834e-09
17.98	6.384	-0.005648535015498258	-0.005648531850918337	3.1645799210278103e-09
17.990000000000002	6.392000000000003	-0.004649386431151622	-0.004649384851190611	1.5799610109806794e-09
18.0	6.4	-0.0036499402876610464	-0.003649940358483089	7.082204267483405e-11
18.01	6.408000000000001	-0.0026502605492374595	-0.002650262337604801	1.7883673413682244e-09
18.02	6.416	-0.001650411195043564	-0.0016504147680563384	3.573012774321302e-09
18.03	6.424000000000001	-0.000650456215096303	-0.0006504616405660075	5.4254697045771905e-09
18.04	6.432	0.0003495403938264805	0.000349533048246989	7.345579491511382e-09
18.05	6.440000000000001	0.0013495146322835905	0.0013495052980286696	9.334254920867133e-09
18.06	6.448	0.0023494025022646457	0.0023493911108648717	1.1391399773984234e-08
18.07	6.456000000000001	0.003349140011287706	0.0033491264940465944	1.3517241111583173e-08
18.080000000000002	6.464000000000002	0.004348663176493214	0.004348647464529659	1.5711963554862485e-08
18.09	6.472000000000001	0.005347908028739546	0.005347890053465302	1.797527424390183e-08
18.1	6.480000000000002	0.006346810616697674	0.006346790309215986	2.0307481688429385e-08
18.11	6.4879999999999995	0.007345307010942265	0.0073452843029928674	2.2707949397585137e-08
18.12	6.496000000000002	0.008343333308046014	0.008343308131139432	2.5176906582116687e-08
18.13	6.504	0.009340825634665232	0.009340797921146593	2.771351863967153e-08
18.14	6.5120000000000005	0.010337720151632606	0.01033768983407666	3.031755594490315e-08
18.150000000000002	6.520000000000003	0.011333953058039097	0.011333920069809583	3.2988229514349654e-08
18.16	6.5280000000000005	0.012329460595317856	0.012329424870358789	3.572495906739581e-08
18.17	6.536000000000001	0.013324179051327404	0.013324140524438147	3.852688925699843e-08
18.18	6.5440000000000005	0.014318044764425424	0.01431800337140853	4.139301689430608e-08
18.19	6.552000000000001	0.015310994127545958	0.015310949805118417	4.4322427540655074e-08
18.2	6.5600000000000005	0.01630296359226825	0.01630291627870136	4.731356688728039e-08
18.21	6.568000000000001	0.017293889672885587	0.017293839307612347	5.0365273240177144e-08
18.22	6.5760000000000005	0.01828370895046661	0.01828365547440119	5.347606541958316e-08
18.23	6.584000000000001	0.01927235807691585	0.01927230143252108	5.66443947684625e-08
18.240000000000002	6.592000000000002	0.02025977377902645	0.020259713910554363	5.986847208608315e-08
18.25	6.600000000000001	0.021245892862530293	0.021245829716306033	6.31462242599301e-08
18.26	6.608000000000002	0.02223065221614307	0.02223058574066463	6.647547843782742e-08
18.27	6.616	0.023213988815601622	0.023213918961357896	6.985424372621396e-08
18.28	6.624000000000002	0.024195839727700324	0.024195766447900675	7.327979964846798e-08
18.29	6.632	0.02517614211431463	0.02517606536447942	7.674983520944423e-08
18.3	6.640000000000001	0.026154833236427488	0.02615475297501838	8.026140910916135e-08
18.31	6.648	0.0271318504581405	0.027131766646592448	8.381154805239821e-08
18.32	6.656000000000001	0.02810713125068539	0.028107043853785717	8.739689967215969e-08
18.330000000000002	6.6640000000000015	0.029080613196424118	0.029080522181915047	9.101450907170183e-08
18.34	6.672000000000001	0.030052233992844218	0.030052139332217388	9.4660626830112e-08
18.35	6.6800000000000015	0.0310219314565468	0.031021833125261286	9.833128551337e-08
18.36	6.688000000000001	0.03198964352722475	0.03198954150412834	1.0202309640855445e-07
18.37	6.6960000000000015	0.03295530827163627	0.03295520254059131	1.0573104496092167e-07
18.38	6.704000000000001	0.033918863887566916	0.033918754435983044	1.0945158387259957e-07
18.39	6.7120000000000015	0.03488024870778659	0.03488013552823587	1.1317955071754593e-07
18.400000000000002	6.720000000000002	0.03583940120399473	0.035839284293551266	1.1691044346506807e-07
18.41	6.7280000000000015	0.03679625999075876	0.03679613935183778	1.206389209779113e-07
18.42	6.736000000000002	0.03775076382944335	0.03775063946989451	1.2435954883927014e-07
18.43	6.744	0.038702851632128	0.03870272356483407	1.2806729392939031e-07
18.44	6.7520000000000024	0.03965246246551937	0.03965233070987048	1.3175564889111868e-07
18.45	6.76	0.04059953555484701	0.04059940013573452	1.354191124861015e-07
18.46	6.768000000000001	0.04154401028775749	0.041543871236589675	1.3905116781620652e-07
18.47	6.776	0.04248582621818967	0.042485683572964464	1.4264522520818224e-07
18.48	6.784000000000001	0.0434249230702459	0.04342477687610555	1.461941403491096e-07
18.490000000000002	6.792000000000002	0.04436124074204797	0.04436109105055146	1.4969149651072877e-07
18.5	6.800000000000001	0.04529471930958428	0.045294566180004825	1.531295794540699e-07
18.51	6.808000000000002	0.04622529903054555	0.04622514253027932	1.5650026623237334e-07
18.52	6.816000000000001	0.04715292034814686	0.04715276055199487	1.5979615199113173e-07
18.53	6.824000000000002	0.048077523894940924	0.04807736088595443	1.6300898649651563e-07
18.54	6.832000000000001	0.04899905049661593	0.048998884366575506	1.661300404257049e-07
18.55	6.840000000000002	0.04991744117578433	0.04991727202512334	1.6915066099187914e-07
18.56	6.847999999999999	0.050832637155755526	0.05083246509436499	1.720613905381585e-07
18.57	6.856000000000002	0.0517445798643002	0.05174440501109883	1.7485320136928495e-07
18.580000000000002	6.8640000000000025	0.052653210937395466	0.05265303342116634	1.7751622912592913e-07
18.59	6.872	0.053558472222962596	0.05355829218274212	1.8004022047518609e-07
18.6	6.880000000000003	0.05446030578458931	0.05446012336907827	1.8241551104358766e-07
18.61	6.888	0.055358653905234284	0.055358469274547524	1.8463068676005667e-07
18.62	6.896000000000001	0.05625345909092544	0.05625327241514802	1.8667577741937613e-07
18.63	6.904	0.05714466407443572	0.05714447553586188	1.885385738364942e-07
18.64	6.912000000000001	0.05803221181895077	0.05803202161092938	1.9020802138891568e-07
18.650000000000002	6.920000000000002	0.05891604552171769	0.05891585384947759	1.9167224010047113e-07
18.66	6.928000000000001	0.05979610861768099	0.05979591569870309	1.9291897790374435e-07
18.67	6.936000000000002	0.06067234478310332	0.06067215084768722	1.9393541610124299e-07
18.68	6.944000000000001	0.06154469793916879	0.06154450322958101	1.9470958777939584e-07
18.69	6.952000000000002	0.06241311225557355	0.062412917027984786	1.952275887617816e-07
18.7	6.960000000000001	0.0632775321540974	0.0632773366777859	1.9547631149863243e-07
18.71	6.968000000000002	0.06413790231216225	0.06413770687000267	1.9544215958122724e-07
18.72	6.975999999999999	0.0649941676663711	0.06499397255515137	1.9511121973625478e-07
18.73	6.984000000000002	0.06584627341603451	0.06584607894730814	1.9446872637218782e-07
18.740000000000002	6.992000000000003	0.06669416502667458	0.06669397152591323	1.9350076134461158e-07
18.75	7.0	0.06753778823351747	0.06753759604216295	1.9219135452552827e-07
18.76	7.008000000000003	0.06837708904496681	0.06837689851897719	1.905259896239908e-07
18.77	7.016	0.06921201374605605	0.06921182525631914	1.8848973691587556e-07
18.78	7.024000000000001	0.07004250890189023	0.07004232283615916	1.8606573107260438e-07
18.79	7.032	0.0708685213610623	0.07086833812209599	1.8323896630589864e-07
18.8	7.040000000000001	0.07168999825905718	0.07168981826656402	1.7999249316003052e-07
18.81	7.048	0.07250688702163342	0.07250671071155222	1.763100812013363e-07
18.82	7.056000000000001	0.07331913536818944	0.07331896319325243	1.7217493701593423e-07
18.830000000000002	7.064000000000002	0.0741266913151081	0.0741265237450773	1.675700307957051e-07
18.84	7.072000000000001	0.07492950317908427	0.0749293407009733	1.6247811096548048e-07
18.85	7.080000000000002	0.07572751958043304	0.07572736269816889	1.5688226415178086e-07
18.86	7.088000000000001	0.07652068944637676	0.07652053868226319	1.5076411356840236e-07
18.87	7.096000000000002	0.07730896201431509	0.07730881790775503	1.4410656005992006e-07
18.88	7.103999999999999	0.07809228683507222	0.07809214994384994	1.3689122227433792e-07
18.89	7.112000000000002	0.07887061377612788	0.07887048467587043	1.291002574427269e-07
18.900000000000002	7.120000000000003	0.07964389302482279	0.07964377230955473	1.2071526805934596e-07
18.91	7.128	0.08041207509154884	0.0804119633731138	1.1171843503077206e-07
18.92	7.136000000000003	0.0811751108129168	0.0811750087222652	1.0209065159916264e-07
18.93	7.144	0.08193295135489995	0.08193285954089927	9.181400068003498e-08
18.94	7.152000000000001	0.08268554821596309	0.08268546734635557	8.086960752440309e-08
18.95	7.16	0.08343285323016353	0.08343278399107473	6.923908879574725e-08
18.96	7.168000000000001	0.08417481857023575	0.08417476166605255	5.690418319881374e-08
18.97	7.176	0.08491139675065093	0.08491135290539532	4.384525560674479e-08
18.98	7.184000000000001	0.08564254063065725	0.08564251058511642	3.004554083307909e-08
18.990000000000002	7.192000000000002	0.0863682034172958	0.08636818793171638	1.548557941599693e-08
